sku_id,product_name,category,quantity_on_hand,unit_cost,total_value,pct_of_total_value,cumulative_pct,abc_classification
SKU0178,Wearables_0178,Wearables,1175,30.75,36131.25,0.0,99.64,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,2325,15.5,36037.5,0.0,99.64,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,4115,8.64,35553.6,0.0,99.65,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,2007,17.69,35503.83,0.0,99.65,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,1639,21.52,35271.28,0.0,99.65,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,3488,10.1,35228.8,0.0,99.66,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,3449,10.1,34834.9,0.0,99.66,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,1960,17.69,34672.4,0.0,99.67,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,733,47.02,34465.66,0.0,99.67,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,3148,10.85,34155.8,0.0,99.67,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,2453,13.7,33606.1,0.0,99.68,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,2426,13.7,33236.2,0.0,99.68,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,796,41.68,33177.28,0.0,99.68,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,3278,10.1,33107.8,0.0,99.69,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,2346,14.07,33008.22,0.0,99.69,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,3034,10.85,32918.9,0.0,99.7,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,697,46.93,32710.21,0.0,99.7,C - Low Value (Bottom 5%)
SKU0080,Peripherals_0080,Peripherals,638,51.01,32544.38,0.0,99.7,C - Low Value (Bottom 5%)
SKU0164,Wearables_0164,Wearables,429,75.17,32247.93,0.0,99.71,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,2285,14.07,32149.95,0.0,99.71,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,3516,9.12,32065.92,0.0,99.71,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,2060,15.5,31930.0,0.0,99.72,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,2246,14.07,31601.22,0.0,99.72,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,899,34.77,31258.23,0.0,99.72,C - Low Value (Bottom 5%)
SKU0184,Accessories_0184,Accessories,716,43.54,31174.64,0.0,99.73,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,688,45.25,31132.0,0.0,99.73,C - Low Value (Bottom 5%)
SKU0173,Accessories_0173,Accessories,309,98.57,30458.13,0.0,99.73,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,419,71.84,30100.96,0.0,99.74,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,1456,20.53,29891.68,0.0,99.74,C - Low Value (Bottom 5%)
SKU0125,Accessories_0125,Accessories,486,61.29,29786.94,0.0,99.74,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,630,47.02,29622.6,0.0,99.75,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,2346,12.59,29536.14,0.0,99.75,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,1347,21.9,29499.3,0.0,99.75,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,1341,21.9,29367.9,0.0,99.76,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,1102,26.29,28971.58,0.0,99.76,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,2775,10.41,28887.75,0.0,99.76,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,853,33.73,28771.69,0.0,99.77,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,2023,14.07,28463.61,0.0,99.77,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,2251,12.59,28340.09,0.0,99.77,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,1992,14.07,28027.44,0.0,99.78,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,796,34.77,27676.92,0.0,99.78,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,1077,25.69,27668.13,0.0,99.78,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,554,49.61,27483.94,0.0,99.79,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,2138,12.59,26917.42,0.0,99.79,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,2661,10.1,26876.1,0.0,99.79,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,1360,19.59,26642.4,0.0,99.79,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,649,39.78,25817.22,0.0,99.8,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,556,45.89,25514.84,0.0,99.8,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,979,25.69,25150.51,0.0,99.8,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,1196,20.69,24745.24,0.0,99.81,C - Low Value (Bottom 5%)
SKU0026,Wearables_0026,Wearables,351,70.49,24741.99,0.0,99.81,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,2446,10.1,24704.6,0.0,99.81,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,492,49.61,24408.12,0.0,99.81,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,2227,10.85,24162.95,0.0,99.82,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,583,40.84,23809.72,0.0,99.82,C - Low Value (Bottom 5%)
SKU0155,Accessories_0155,Accessories,355,66.98,23777.9,0.0,99.82,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,897,26.29,23582.13,0.0,99.82,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,563,41.68,23465.84,0.0,99.83,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,909,25.78,23434.02,0.0,99.83,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,505,45.89,23174.45,0.0,99.83,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,2655,8.64,22939.2,0.0,99.83,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,2199,10.41,22891.59,0.0,99.84,C - Low Value (Bottom 5%)
SKU0188,Smartphones_0188,Smartphones,30,754.56,22636.8,0.0,99.84,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,1594,14.07,22427.58,0.0,99.84,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,1256,17.69,22218.64,0.0,99.84,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,1597,13.7,21878.9,0.0,99.85,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,994,21.9,21768.6,0.0,99.85,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,374,57.43,21478.82,0.0,99.85,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,835,25.69,21451.15,0.0,99.85,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,1114,18.75,20887.5,0.0,99.86,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,1384,15.09,20884.56,0.0,99.86,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,543,38.05,20661.15,0.0,99.86,C - Low Value (Bottom 5%)
SKU0011,Smartphones_0011,Smartphones,62,332.61,20621.82,0.0,99.86,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,1874,10.85,20332.9,0.0,99.87,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,788,25.69,20243.72,0.0,99.87,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,1852,10.85,20094.2,0.0,99.87,C - Low Value (Bottom 5%)
SKU0109,Accessories_0109,Accessories,229,86.57,19824.53,0.0,99.87,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,432,45.89,19824.48,0.0,99.87,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,1018,18.75,19087.5,0.0,99.88,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,486,39.16,19031.76,0.0,99.88,C - Low Value (Bottom 5%)
SKU0160,Smartphones_0160,Smartphones,29,651.09,18881.61,0.0,99.88,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,299,63.09,18863.91,0.0,99.88,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,913,20.53,18743.89,0.0,99.89,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,672,27.77,18661.44,0.0,99.89,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,2046,9.12,18659.52,0.0,99.89,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,525,34.77,18254.25,0.0,99.89,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,1928,9.12,17583.36,0.0,99.89,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,1618,10.85,17555.3,0.0,99.9,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,362,47.02,17021.24,0.0,99.9,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,545,30.75,16758.75,0.0,99.9,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,364,45.25,16471.0,0.0,99.9,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,1896,8.64,16381.44,0.0,99.9,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,316,51.57,16296.12,0.0,99.9,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,355,45.89,16290.95,0.0,99.91,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,401,39.78,15951.78,0.0,99.91,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,767,20.53,15746.51,0.0,99.91,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,1008,15.5,15624.0,0.0,99.91,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,1789,8.64,15456.96,0.0,99.91,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,400,38.05,15220.0,0.0,99.91,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,1003,15.09,15135.27,0.0,99.92,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,1201,12.59,15120.59,0.0,99.92,C - Low Value (Bottom 5%)
SKU0165,Tablets_0165,Tablets,82,183.54,15050.28,0.0,99.92,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,346,43.48,15044.08,0.0,99.92,C - Low Value (Bottom 5%)
SKU0137,Tablets_0137,Tablets,94,158.51,14899.94,0.0,99.92,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,824,18.03,14856.72,0.0,99.92,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,772,19.2,14822.4,0.0,99.93,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,586,25.27,14808.22,0.0,99.93,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,374,39.16,14645.84,0.0,99.93,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,1547,9.12,14108.64,0.0,99.93,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,317,44.13,13989.21,0.0,99.93,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,333,41.68,13879.44,0.0,99.93,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,329,39.78,13087.62,0.0,99.94,C - Low Value (Bottom 5%)
SKU0013,Laptops_0013,Laptops,20,651.33,13026.6,0.0,99.94,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,1244,10.41,12950.04,0.0,99.94,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,281,44.44,12487.64,0.0,99.94,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,550,21.9,12045.0,0.0,99.94,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,189,63.09,11924.01,0.0,99.94,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,539,21.9,11804.1,0.0,99.94,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,1126,10.41,11721.66,0.0,99.95,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,329,34.77,11439.33,0.0,99.95,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,756,15.09,11408.04,0.0,99.95,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,1236,9.12,11272.32,0.0,99.95,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,456,24.27,11067.12,0.0,99.95,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,283,38.05,10768.15,0.0,99.95,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,441,24.27,10703.07,0.0,99.95,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,228,46.93,10700.04,0.0,99.95,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,1235,8.64,10670.4,0.0,99.96,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,515,20.69,10655.35,0.0,99.96,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,1140,9.12,10396.8,0.0,99.96,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,574,18.03,10349.22,0.0,99.96,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,754,13.7,10329.8,0.0,99.96,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,545,18.75,10218.75,0.0,99.96,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,250,40.84,10210.0,0.0,99.96,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,466,21.9,10205.4,0.0,99.96,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,654,15.5,10137.0,0.0,99.96,C - Low Value (Bottom 5%)
SKU0038,Accessories_0038,Accessories,141,70.2,9898.2,0.0,99.97,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,633,15.5,9811.5,0.0,99.97,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,205,46.93,9620.65,0.0,99.97,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,679,13.7,9302.3,0.0,99.97,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,370,24.27,8979.9,0.0,99.97,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,1009,8.64,8717.76,0.0,99.97,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,689,12.59,8674.51,0.0,99.97,C - Low Value (Bottom 5%)
SKU0016,Wearables_0016,Wearables,109,79.39,8653.51,0.0,99.97,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,417,20.69,8627.73,0.0,99.97,C - Low Value (Bottom 5%)
SKU0183,Tablets_0183,Tablets,12,710.38,8524.56,0.0,99.97,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,156,51.57,8044.92,0.0,99.98,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,406,19.59,7953.54,0.0,99.98,C - Low Value (Bottom 5%)
SKU0001,Wearables_0001,Wearables,96,81.69,7842.24,0.0,99.98,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,905,8.64,7819.2,0.0,99.98,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,767,10.1,7746.7,0.0,99.98,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,427,17.69,7553.63,0.0,99.98,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,221,33.73,7454.33,0.0,99.98,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,716,10.41,7453.56,0.0,99.98,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,127,57.43,7293.61,0.0,99.98,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,672,10.41,6995.52,0.0,99.98,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,448,15.5,6944.0,0.0,99.98,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,623,10.85,6759.55,0.0,99.98,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,502,12.59,6320.18,0.0,99.99,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,157,39.78,6245.46,0.0,99.99,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,140,43.7,6118.0,0.0,99.99,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,569,10.41,5923.29,0.0,99.99,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,222,26.29,5836.38,0.0,99.99,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,594,9.12,5417.28,0.0,99.99,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,221,24.27,5363.67,0.0,99.99,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,348,15.09,5251.32,0.0,99.99,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,292,17.69,5165.48,0.0,99.99,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,177,26.29,4653.33,0.0,99.99,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,262,17.69,4634.78,0.0,99.99,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,229,19.2,4396.8,0.0,99.99,C - Low Value (Bottom 5%)
SKU0009,Accessories_0009,Accessories,44,94.55,4160.2,0.0,99.99,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,103,39.78,4097.34,0.0,99.99,C - Low Value (Bottom 5%)
SKU0056,Peripherals_0056,Peripherals,59,68.48,4040.32,0.0,99.99,C - Low Value (Bottom 5%)
SKU0161,Tablets_0161,Tablets,9,448.79,4039.11,0.0,99.99,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,191,20.69,3951.79,0.0,99.99,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,433,9.12,3948.96,0.0,99.99,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,155,25.27,3916.85,0.0,99.99,C - Low Value (Bottom 5%)
SKU0155,Accessories_0155,Accessories,56,66.98,3750.88,0.0,100.0,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,80,43.7,3496.0,0.0,100.0,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,154,20.53,3161.62,0.0,100.0,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,142,22.26,3160.92,0.0,100.0,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,344,9.12,3137.28,0.0,100.0,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,119,25.27,3007.13,0.0,100.0,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,220,12.59,2769.8,0.0,100.0,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,300,8.64,2592.0,0.0,100.0,C - Low Value (Bottom 5%)
SKU0184,Accessories_0184,Accessories,58,43.54,2525.32,0.0,100.0,C - Low Value (Bottom 5%)
SKU0094,Components_0094,Components,61,40.84,2491.24,0.0,100.0,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,110,20.53,2258.3,0.0,100.0,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,51,43.48,2217.48,0.0,100.0,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,206,10.41,2144.46,0.0,100.0,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,32,57.43,1837.76,0.0,100.0,C - Low Value (Bottom 5%)
SKU0182,Components_0182,Components,187,9.12,1705.44,0.0,100.0,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,122,12.59,1535.98,0.0,100.0,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,129,10.41,1342.89,0.0,100.0,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,70,18.75,1312.5,0.0,100.0,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,52,21.9,1138.8,0.0,100.0,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,16,41.68,666.88,0.0,100.0,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,58,8.64,501.12,0.0,100.0,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,10,39.78,397.8,0.0,100.0,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,7,19.2,134.4,0.0,100.0,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,1,22.26,22.26,0.0,100.0,C - Low Value (Bottom 5%)
