sku_id,product_name,category,warehouse_id,warehouse_name,avg_inventory_value,annual_cogs,inventory_turnover_ratio,days_inventory_on_hand,movement_category
SKU0050,Peripherals_0050,Peripherals,WH13,Columbus Distribution Center,33606.1,101900.6,3.03,120.4,Slow Moving
SKU0018,Wearables_0018,Wearables,WH04,Phoenix Distribution Center,130793.91,394822.09,3.02,120.9,Slow Moving
SKU0106,Laptops_0106,Laptops,WH12,Fort Worth Distribution Center,1809525.45,5458878.04,3.02,121.0,Slow Moving
SKU0140,Laptops_0140,Laptops,WH11,Jacksonville Distribution Center,591041.57,1782182.08,3.02,121.0,Slow Moving
SKU0176,Tablets_0176,Tablets,WH01,Los Angeles Distribution Center,955558.01,2882053.9,3.02,121.0,Slow Moving
SKU0043,Tablets_0043,Tablets,WH12,Fort Worth Distribution Center,1146172.5,3444201.0,3.0,121.5,Slow Moving
SKU0088,Components_0088,Components,WH06,San Antonio Distribution Center,112704.2,338415.84,3.0,121.6,Slow Moving
SKU0146,Wearables_0146,Wearables,WH13,Columbus Distribution Center,145557.72,436712.32,3.0,121.7,Slow Moving
SKU0026,Wearables_0026,Wearables,WH06,San Antonio Distribution Center,345753.45,1035498.1,2.99,121.9,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH15,Seattle Distribution Center,56025.0,167568.75,2.99,122.0,Slow Moving
SKU0060,Laptops_0060,Laptops,WH15,Seattle Distribution Center,952110.84,2846351.16,2.99,122.1,Slow Moving
SKU0185,Components_0185,Components,WH05,Philadelphia Distribution Center,188104.25,561100.0,2.98,122.4,Slow Moving
SKU0190,Wearables_0190,Wearables,WH10,Austin Distribution Center,24704.6,73588.6,2.98,122.5,Slow Moving
SKU0077,Components_0077,Components,WH09,San Jose Distribution Center,238044.16,706933.76,2.97,122.9,Slow Moving
SKU0181,Laptops_0181,Laptops,WH13,Columbus Distribution Center,1849708.51,5483817.69,2.96,123.1,Slow Moving
SKU0057,Laptops_0057,Laptops,WH05,Philadelphia Distribution Center,2160514.16,6372777.36,2.95,123.7,Slow Moving
SKU0149,Peripherals_0149,Peripherals,WH05,Philadelphia Distribution Center,172860.45,510435.2,2.95,123.6,Slow Moving
SKU0171,Wearables_0171,Wearables,WH08,Dallas Distribution Center,111545.91,328243.05,2.94,124.0,Slow Moving
SKU0187,Laptops_0187,Laptops,WH13,Columbus Distribution Center,3053632.5,8971608.0,2.94,124.2,Slow Moving
SKU0072,Components_0072,Components,WH07,San Diego Distribution Center,76647.5,224254.0,2.93,124.8,Slow Moving
SKU0154,Wearables_0154,Wearables,WH09,San Jose Distribution Center,26642.4,78066.15,2.93,124.6,Slow Moving
SKU0172,Wearables_0172,Wearables,WH07,San Diego Distribution Center,47598.95,139661.2,2.93,124.4,Slow Moving
SKU0036,Wearables_0036,Wearables,WH05,Philadelphia Distribution Center,266722.56,779500.8,2.92,124.9,Slow Moving
SKU0137,Tablets_0137,Tablets,WH06,San Antonio Distribution Center,541311.65,1576698.97,2.91,125.3,Slow Moving
SKU0051,Components_0051,Components,WH09,San Jose Distribution Center,10670.4,30784.32,2.89,126.5,Slow Moving
SKU0087,Components_0087,Components,WH04,Phoenix Distribution Center,145562.0,420584.45,2.89,126.3,Slow Moving
SKU0171,Wearables_0171,Wearables,WH02,Chicago Distribution Center,113454.0,328243.05,2.89,126.2,Slow Moving
SKU0188,Smartphones_0188,Smartphones,WH12,Fort Worth Distribution Center,3514740.48,10163168.64,2.89,126.2,Slow Moving
SKU0181,Laptops_0181,Laptops,WH15,Seattle Distribution Center,1906852.87,5483817.69,2.88,126.9,Slow Moving
SKU0015,Peripherals_0015,Peripherals,WH04,Phoenix Distribution Center,422295.0,1211447.55,2.87,127.2,Slow Moving
SKU0166,Components_0166,Components,WH11,Jacksonville Distribution Center,91883.55,263714.99,2.87,127.2,Slow Moving
SKU0146,Wearables_0146,Wearables,WH01,Los Angeles Distribution Center,153193.92,436712.32,2.85,128.0,Slow Moving
SKU0166,Components_0166,Components,WH01,Los Angeles Distribution Center,92672.25,263714.99,2.85,128.3,Slow Moving
SKU0178,Wearables_0178,Wearables,WH06,San Antonio Distribution Center,80534.25,229548.75,2.85,128.1,Slow Moving
SKU0141,Peripherals_0141,Peripherals,WH05,Philadelphia Distribution Center,159859.76,454344.62,2.84,128.4,Slow Moving
SKU0060,Laptops_0060,Laptops,WH06,San Antonio Distribution Center,1006453.8,2846351.16,2.83,129.1,Slow Moving
SKU0099,Tablets_0099,Tablets,WH10,Austin Distribution Center,1615309.16,4565862.56,2.83,129.1,Slow Moving
SKU0016,Wearables_0016,Wearables,WH05,Philadelphia Distribution Center,234994.4,663621.01,2.82,129.2,Slow Moving
SKU0090,Tablets_0090,Tablets,WH10,Austin Distribution Center,1780917.6,5029508.4,2.82,129.2,Slow Moving
SKU0025,Components_0025,Components,WH09,San Jose Distribution Center,87950.52,247263.32,2.81,129.8,Slow Moving
SKU0057,Laptops_0057,Laptops,WH04,Phoenix Distribution Center,2275480.8,6372777.36,2.8,130.3,Slow Moving
SKU0095,Tablets_0095,Tablets,WH13,Columbus Distribution Center,2258915.12,6297950.56,2.79,130.9,Slow Moving
SKU0163,Wearables_0163,Wearables,WH15,Seattle Distribution Center,163132.72,454449.28,2.79,131.0,Slow Moving
SKU0165,Tablets_0165,Tablets,WH02,Chicago Distribution Center,710483.34,1980396.6,2.79,130.9,Slow Moving
SKU0054,Components_0054,Components,WH15,Seattle Distribution Center,47323.86,131582.4,2.78,131.3,Slow Moving
SKU0088,Components_0088,Components,WH12,Fort Worth Distribution Center,121750.86,338415.84,2.78,131.3,Slow Moving
SKU0197,Tablets_0197,Tablets,WH05,Philadelphia Distribution Center,737529.65,2052276.07,2.78,131.2,Slow Moving
SKU0047,Peripherals_0047,Peripherals,WH12,Fort Worth Distribution Center,117559.37,326209.88,2.77,131.5,Slow Moving
SKU0166,Components_0166,Components,WH02,Chicago Distribution Center,95038.35,263714.99,2.77,131.5,Slow Moving
SKU0040,Components_0040,Components,WH12,Fort Worth Distribution Center,69946.14,193043.58,2.76,132.3,Slow Moving
SKU0143,Wearables_0143,Wearables,WH08,Dallas Distribution Center,176922.9,489188.7,2.76,132.0,Slow Moving
SKU0153,Components_0153,Components,WH03,Houston Distribution Center,109660.08,302596.8,2.76,132.3,Slow Moving
SKU0025,Components_0025,Components,WH15,Seattle Distribution Center,90044.58,247263.32,2.75,132.9,Slow Moving
SKU0132,Smartphones_0132,Smartphones,WH15,Seattle Distribution Center,1100559.2,3024190.0,2.75,132.8,Slow Moving
SKU0146,Wearables_0146,Wearables,WH11,Jacksonville Distribution Center,158950.44,436712.32,2.75,132.8,Slow Moving
SKU0037,Peripherals_0037,Peripherals,WH02,Chicago Distribution Center,194821.92,533615.22,2.74,133.3,Slow Moving
SKU0058,Tablets_0058,Tablets,WH01,Los Angeles Distribution Center,717249.47,1967628.18,2.74,133.1,Slow Moving
SKU0070,Laptops_0070,Laptops,WH07,San Diego Distribution Center,1763664.63,4839880.5,2.74,133.0,Slow Moving
SKU0190,Wearables_0190,Wearables,WH14,Charlotte Distribution Center,26876.1,73588.6,2.74,133.3,Slow Moving
SKU0029,Wearables_0029,Wearables,WH13,Columbus Distribution Center,47783.4,130685.03,2.73,133.5,Slow Moving
SKU0166,Components_0166,Components,WH06,San Antonio Distribution Center,96589.46,263714.99,2.73,133.7,Slow Moving
SKU0029,Wearables_0029,Wearables,WH11,Jacksonville Distribution Center,48091.68,130685.03,2.72,134.3,Slow Moving
SKU0188,Smartphones_0188,Smartphones,WH06,San Antonio Distribution Center,3755445.12,10163168.64,2.71,134.9,Slow Moving
SKU0189,Tablets_0189,Tablets,WH03,Houston Distribution Center,816418.24,2214376.08,2.71,134.6,Slow Moving
SKU0090,Tablets_0090,Tablets,WH05,Philadelphia Distribution Center,1862572.32,5029508.4,2.7,135.2,Slow Moving
SKU0156,Tablets_0156,Tablets,WH04,Phoenix Distribution Center,1880586.24,5073169.92,2.7,135.3,Slow Moving
SKU0050,Peripherals_0050,Peripherals,WH09,San Jose Distribution Center,37949.0,101900.6,2.69,135.9,Slow Moving
SKU0158,Laptops_0158,Laptops,WH04,Phoenix Distribution Center,2259729.3,6068132.55,2.69,135.9,Slow Moving
SKU0153,Components_0153,Components,WH08,Dallas Distribution Center,113202.88,302596.8,2.67,136.5,Slow Moving
SKU0137,Tablets_0137,Tablets,WH07,San Diego Distribution Center,592985.91,1576698.97,2.66,137.3,Slow Moving
SKU0105,Wearables_0105,Wearables,WH14,Charlotte Distribution Center,49943.1,131168.25,2.63,139.0,Slow Moving
SKU0146,Wearables_0146,Wearables,WH02,Chicago Distribution Center,167017.4,436712.32,2.61,139.6,Slow Moving
SKU0162,Tablets_0162,Tablets,WH04,Phoenix Distribution Center,778848.89,2031864.63,2.61,139.9,Slow Moving
SKU0165,Tablets_0165,Tablets,WH09,San Jose Distribution Center,760222.68,1980396.6,2.61,140.1,Slow Moving
SKU0006,Tablets_0006,Tablets,WH08,Dallas Distribution Center,2428392.26,6302164.82,2.6,140.6,Slow Moving
SKU0091,Wearables_0091,Wearables,WH02,Chicago Distribution Center,26917.42,69912.27,2.6,140.5,Slow Moving
SKU0137,Tablets_0137,Tablets,WH13,Columbus Distribution Center,606934.79,1576698.97,2.6,140.5,Slow Moving
SKU0168,Tablets_0168,Tablets,WH02,Chicago Distribution Center,1156126.72,3007522.56,2.6,140.3,Slow Moving
SKU0196,Components_0196,Components,WH11,Jacksonville Distribution Center,61304.04,159604.2,2.6,140.2,Slow Moving
SKU0006,Tablets_0006,Tablets,WH12,Fort Worth Distribution Center,2434526.5,6302164.82,2.59,141.0,Slow Moving
SKU0158,Laptops_0158,Laptops,WH15,Seattle Distribution Center,2345638.9,6068132.55,2.59,141.1,Slow Moving
SKU0161,Tablets_0161,Tablets,WH01,Los Angeles Distribution Center,2153294.42,5577113.33,2.59,140.9,Slow Moving
SKU0140,Laptops_0140,Laptops,WH12,Fort Worth Distribution Center,689709.09,1782182.08,2.58,141.3,Slow Moving
SKU0167,Tablets_0167,Tablets,WH02,Chicago Distribution Center,1718655.8,4427701.85,2.58,141.7,Slow Moving
SKU0187,Laptops_0187,Laptops,WH14,Charlotte Distribution Center,3477212.4,8971608.0,2.58,141.5,Slow Moving
SKU0047,Peripherals_0047,Peripherals,WH14,Charlotte Distribution Center,126908.53,326209.88,2.57,142.0,Slow Moving
SKU0137,Tablets_0137,Tablets,WH05,Philadelphia Distribution Center,612641.15,1576698.97,2.57,141.8,Slow Moving
SKU0160,Smartphones_0160,Smartphones,WH05,Philadelphia Distribution Center,3004780.35,7723229.58,2.57,142.0,Slow Moving
SKU0161,Tablets_0161,Tablets,WH05,Philadelphia Distribution Center,2169450.86,5577113.33,2.57,142.0,Slow Moving
SKU0095,Tablets_0095,Tablets,WH08,Dallas Distribution Center,2459842.88,6297950.56,2.56,142.6,Slow Moving
SKU0106,Laptops_0106,Laptops,WH02,Chicago Distribution Center,2131409.44,5458878.04,2.56,142.5,Slow Moving
SKU0167,Tablets_0167,Tablets,WH07,San Diego Distribution Center,1727987.1,4427701.85,2.56,142.4,Slow Moving
SKU0058,Tablets_0058,Tablets,WH04,Phoenix Distribution Center,770428.61,1967628.18,2.55,142.9,Slow Moving
SKU0018,Wearables_0018,Wearables,WH08,Dallas Distribution Center,155291.37,394822.09,2.54,143.6,Slow Moving
SKU0025,Components_0025,Components,WH10,Austin Distribution Center,97455.91,247263.32,2.54,143.9,Slow Moving
SKU0087,Components_0087,Components,WH01,Los Angeles Distribution Center,166199.9,420584.45,2.53,144.2,Slow Moving
SKU0095,Tablets_0095,Tablets,WH02,Chicago Distribution Center,2491393.52,6297950.56,2.53,144.4,Slow Moving
SKU0160,Smartphones_0160,Smartphones,WH13,Columbus Distribution Center,3062076.27,7723229.58,2.52,144.7,Slow Moving
SKU0162,Tablets_0162,Tablets,WH06,San Antonio Distribution Center,807711.22,2031864.63,2.52,145.1,Slow Moving
SKU0106,Laptops_0106,Laptops,WH09,San Jose Distribution Center,2178291.3,5458878.04,2.51,145.6,Slow Moving
SKU0167,Tablets_0167,Tablets,WH12,Fort Worth Distribution Center,1762343.25,4427701.85,2.51,145.3,Slow Moving
SKU0001,Wearables_0001,Wearables,WH04,Phoenix Distribution Center,373486.68,934778.67,2.5,145.8,Slow Moving
SKU0001,Wearables_0001,Wearables,WH06,San Antonio Distribution Center,373731.75,934778.67,2.5,145.9,Slow Moving
SKU0025,Components_0025,Components,WH13,Columbus Distribution Center,98913.54,247263.32,2.5,146.0,Slow Moving
SKU0153,Components_0153,Components,WH04,Phoenix Distribution Center,121080.4,302596.8,2.5,146.1,Slow Moving
SKU0200,Components_0200,Components,WH12,Fort Worth Distribution Center,102134.44,255403.56,2.5,146.0,Slow Moving
SKU0060,Laptops_0060,Laptops,WH11,Jacksonville Distribution Center,1143697.5,2846351.16,2.49,146.7,Slow Moving
SKU0185,Components_0185,Components,WH15,Seattle Distribution Center,225933.25,561100.0,2.48,147.0,Slow Moving
SKU0091,Wearables_0091,Wearables,WH09,San Jose Distribution Center,28340.09,69912.27,2.47,148.0,Slow Moving
SKU0099,Tablets_0099,Tablets,WH02,Chicago Distribution Center,1852962.16,4565862.56,2.46,148.1,Slow Moving
SKU0147,Components_0147,Components,WH05,Philadelphia Distribution Center,172382.76,424135.36,2.46,148.3,Slow Moving
SKU0196,Components_0196,Components,WH05,Philadelphia Distribution Center,64754.34,159604.2,2.46,148.1,Slow Moving
SKU0021,Laptops_0021,Laptops,WH14,Charlotte Distribution Center,1642916.04,4024331.82,2.45,149.0,Slow Moving
SKU0027,Peripherals_0027,Peripherals,WH13,Columbus Distribution Center,137991.23,336236.03,2.44,149.8,Slow Moving
SKU0040,Components_0040,Components,WH02,Chicago Distribution Center,79120.2,193043.58,2.44,149.6,Slow Moving
SKU0107,Smartphones_0107,Smartphones,WH03,Houston Distribution Center,1764696.6,4305260.1,2.44,149.6,Slow Moving
SKU0167,Tablets_0167,Tablets,WH13,Columbus Distribution Center,1817482.75,4427701.85,2.44,149.8,Slow Moving
SKU0024,Smartphones_0024,Smartphones,WH01,Los Angeles Distribution Center,883088.36,2143447.04,2.43,150.4,Slow Moving
SKU0149,Peripherals_0149,Peripherals,WH03,Houston Distribution Center,210307.15,510435.2,2.43,150.4,Slow Moving
SKU0170,Components_0170,Components,WH02,Chicago Distribution Center,93392.22,227395.8,2.43,149.9,Slow Moving
SKU0178,Wearables_0178,Wearables,WH12,Fort Worth Distribution Center,94648.5,229548.75,2.43,150.5,Slow Moving
SKU0181,Laptops_0181,Laptops,WH10,Austin Distribution Center,2253120.48,5483817.69,2.43,150.0,Slow Moving
SKU0024,Smartphones_0024,Smartphones,WH04,Phoenix Distribution Center,884319.66,2143447.04,2.42,150.6,Slow Moving
SKU0147,Components_0147,Components,WH14,Charlotte Distribution Center,174915.84,424135.36,2.42,150.5,Slow Moving
SKU0058,Tablets_0058,Tablets,WH03,Houston Distribution Center,815915.17,1967628.18,2.41,151.4,Slow Moving
SKU0153,Components_0153,Components,WH11,Jacksonville Distribution Center,125498.48,302596.8,2.41,151.4,Slow Moving
SKU0018,Wearables_0018,Wearables,WH03,Houston Distribution Center,164208.07,394822.09,2.4,151.8,Slow Moving
SKU0099,Tablets_0099,Tablets,WH03,Houston Distribution Center,1901224.0,4565862.56,2.4,152.0,Slow Moving
SKU0006,Tablets_0006,Tablets,WH13,Columbus Distribution Center,2632355.74,6302164.82,2.39,152.5,Slow Moving
SKU0016,Wearables_0016,Wearables,WH12,Fort Worth Distribution Center,277468.05,663621.01,2.39,152.6,Slow Moving
SKU0198,Wearables_0198,Wearables,WH02,Chicago Distribution Center,246144.98,587910.91,2.39,152.8,Slow Moving
SKU0060,Laptops_0060,Laptops,WH01,Los Angeles Distribution Center,1194713.34,2846351.16,2.38,153.2,Slow Moving
SKU0001,Wearables_0001,Wearables,WH09,San Jose Distribution Center,394971.15,934778.67,2.37,154.2,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH14,Charlotte Distribution Center,209651.1,496123.26,2.37,154.2,Slow Moving
SKU0091,Wearables_0091,Wearables,WH04,Phoenix Distribution Center,29536.14,69912.27,2.37,154.2,Slow Moving
SKU0194,Laptops_0194,Laptops,WH10,Austin Distribution Center,892166.4,2113732.2,2.37,154.1,Slow Moving
SKU0090,Tablets_0090,Tablets,WH03,Houston Distribution Center,2130765.84,5029508.4,2.36,154.6,Slow Moving
SKU0040,Components_0040,Components,WH09,San Jose Distribution Center,82275.3,193043.58,2.35,155.6,Slow Moving
SKU0056,Peripherals_0056,Peripherals,WH14,Charlotte Distribution Center,219341.44,515722.88,2.35,155.2,Slow Moving
SKU0027,Peripherals_0027,Peripherals,WH10,Austin Distribution Center,144186.38,336236.03,2.33,156.5,Slow Moving
SKU0036,Wearables_0036,Wearables,WH10,Austin Distribution Center,334563.84,779500.8,2.33,156.7,Slow Moving
SKU0119,Components_0119,Components,WH02,Chicago Distribution Center,45530.52,106031.52,2.33,156.7,Slow Moving
SKU0200,Components_0200,Components,WH02,Chicago Distribution Center,109757.42,255403.56,2.33,156.9,Slow Moving
SKU0176,Tablets_0176,Tablets,WH05,Philadelphia Distribution Center,1243763.4,2882053.9,2.32,157.5,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH03,Houston Distribution Center,72562.5,167568.75,2.31,158.1,Slow Moving
SKU0056,Peripherals_0056,Peripherals,WH02,Chicago Distribution Center,223381.76,515722.88,2.31,158.1,Slow Moving
SKU0178,Wearables_0178,Wearables,WH09,San Jose Distribution Center,99168.75,229548.75,2.31,157.7,Slow Moving
SKU0087,Components_0087,Components,WH13,Columbus Distribution Center,182500.85,420584.45,2.3,158.4,Slow Moving
SKU0178,Wearables_0178,Wearables,WH14,Charlotte Distribution Center,99599.25,229548.75,2.3,158.4,Slow Moving
SKU0056,Peripherals_0056,Peripherals,WH08,Dallas Distribution Center,225299.2,515722.88,2.29,159.5,Slow Moving
SKU0006,Tablets_0006,Tablets,WH01,Los Angeles Distribution Center,2758874.44,6302164.82,2.28,159.8,Slow Moving
SKU0090,Tablets_0090,Tablets,WH09,San Jose Distribution Center,2215236.24,5029508.4,2.27,160.8,Slow Moving
SKU0011,Smartphones_0011,Smartphones,WH11,Jacksonville Distribution Center,1345740.06,3047040.21,2.26,161.2,Slow Moving
SKU0087,Components_0087,Components,WH06,San Antonio Distribution Center,186439.0,420584.45,2.26,161.8,Slow Moving
SKU0163,Wearables_0163,Wearables,WH05,Philadelphia Distribution Center,200699.92,454449.28,2.26,161.2,Slow Moving
SKU0189,Tablets_0189,Tablets,WH02,Chicago Distribution Center,978887.28,2214376.08,2.26,161.4,Slow Moving
SKU0011,Smartphones_0011,Smartphones,WH14,Charlotte Distribution Center,1359044.46,3047040.21,2.24,162.8,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH01,Los Angeles Distribution Center,221383.4,496123.26,2.24,162.9,Slow Moving
SKU0105,Wearables_0105,Wearables,WH10,Austin Distribution Center,58633.56,131168.25,2.24,163.2,Slow Moving
SKU0147,Components_0147,Components,WH04,Phoenix Distribution Center,188958.88,424135.36,2.24,162.6,Slow Moving
SKU0168,Tablets_0168,Tablets,WH05,Philadelphia Distribution Center,1339900.8,3007522.56,2.24,162.6,Slow Moving
SKU0171,Wearables_0171,Wearables,WH10,Austin Distribution Center,146304.09,328243.05,2.24,162.7,Slow Moving
SKU0137,Tablets_0137,Tablets,WH14,Charlotte Distribution Center,708064.17,1576698.97,2.23,163.9,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH12,Fort Worth Distribution Center,75618.75,167568.75,2.22,164.7,Slow Moving
SKU0158,Laptops_0158,Laptops,WH02,Chicago Distribution Center,2730698.0,6068132.55,2.22,164.3,Slow Moving
SKU0190,Wearables_0190,Wearables,WH03,Houston Distribution Center,33107.8,73588.6,2.22,164.2,Slow Moving
SKU0200,Components_0200,Components,WH13,Columbus Distribution Center,115221.68,255403.56,2.22,164.7,Slow Moving
SKU0137,Tablets_0137,Tablets,WH11,Jacksonville Distribution Center,714404.57,1576698.97,2.21,165.4,Slow Moving
SKU0106,Laptops_0106,Laptops,WH01,Los Angeles Distribution Center,2476734.36,5458878.04,2.2,165.6,Slow Moving
SKU0036,Wearables_0036,Wearables,WH15,Seattle Distribution Center,356578.56,779500.8,2.19,167.0,Slow Moving
SKU0164,Wearables_0164,Wearables,WH03,Houston Distribution Center,156128.09,342023.5,2.19,166.6,Slow Moving
SKU0196,Components_0196,Components,WH08,Dallas Distribution Center,72990.54,159604.2,2.19,166.9,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH03,Houston Distribution Center,227657.63,496123.26,2.18,167.5,Slow Moving
SKU0087,Components_0087,Components,WH14,Charlotte Distribution Center,193118.9,420584.45,2.18,167.6,Slow Moving
SKU0165,Tablets_0165,Tablets,WH03,Houston Distribution Center,909624.24,1980396.6,2.18,167.6,Slow Moving
SKU0166,Components_0166,Components,WH15,Seattle Distribution Center,120855.13,263714.99,2.18,167.3,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH09,San Jose Distribution Center,229085.91,496123.26,2.17,168.5,Slow Moving
SKU0036,Wearables_0036,Wearables,WH02,Chicago Distribution Center,360397.44,779500.8,2.16,168.8,Slow Moving
SKU0018,Wearables_0018,Wearables,WH13,Columbus Distribution Center,184059.46,394822.09,2.15,170.2,Slow Moving
SKU0189,Tablets_0189,Tablets,WH11,Jacksonville Distribution Center,1029121.44,2214376.08,2.15,169.6,Slow Moving
SKU0154,Wearables_0154,Wearables,WH08,Dallas Distribution Center,36554.94,78066.15,2.14,170.9,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH09,San Jose Distribution Center,78506.25,167568.75,2.13,171.0,Slow Moving
SKU0060,Laptops_0060,Laptops,WH14,Charlotte Distribution Center,1333620.6,2846351.16,2.13,171.0,Slow Moving
SKU0196,Components_0196,Components,WH01,Los Angeles Distribution Center,75082.98,159604.2,2.13,171.7,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH13,Columbus Distribution Center,233472.77,496123.26,2.12,171.8,Slow Moving
SKU0090,Tablets_0090,Tablets,WH12,Fort Worth Distribution Center,2368690.8,5029508.4,2.12,171.9,Slow Moving
SKU0158,Laptops_0158,Laptops,WH12,Fort Worth Distribution Center,2858795.35,6068132.55,2.12,172.0,Slow Moving
SKU0190,Wearables_0190,Wearables,WH04,Phoenix Distribution Center,34834.9,73588.6,2.11,172.8,Slow Moving
SKU0024,Smartphones_0024,Smartphones,WH08,Dallas Distribution Center,1019762.66,2143447.04,2.1,173.7,Slow Moving
SKU0106,Laptops_0106,Laptops,WH10,Austin Distribution Center,2605373.61,5458878.04,2.1,174.2,Slow Moving
SKU0107,Smartphones_0107,Smartphones,WH04,Phoenix Distribution Center,2045373.3,4305260.1,2.1,173.4,Slow Moving
SKU0158,Laptops_0158,Laptops,WH06,San Antonio Distribution Center,2892545.55,6068132.55,2.1,174.0,Slow Moving
SKU0181,Laptops_0181,Laptops,WH02,Chicago Distribution Center,2625239.11,5483817.69,2.09,174.7,Slow Moving
SKU0189,Tablets_0189,Tablets,WH12,Fort Worth Distribution Center,1060348.08,2214376.08,2.09,174.8,Slow Moving
SKU0190,Wearables_0190,Wearables,WH02,Chicago Distribution Center,35228.8,73588.6,2.09,174.7,Slow Moving
SKU0162,Tablets_0162,Tablets,WH07,San Diego Distribution Center,975459.95,2031864.63,2.08,175.2,Slow Moving
SKU0194,Laptops_0194,Laptops,WH09,San Jose Distribution Center,1017111.0,2113732.2,2.08,175.6,Slow Moving
SKU0090,Tablets_0090,Tablets,WH11,Jacksonville Distribution Center,2424300.48,5029508.4,2.07,175.9,Slow Moving
SKU0141,Peripherals_0141,Peripherals,WH09,San Jose Distribution Center,219324.21,454344.62,2.07,176.2,Slow Moving
SKU0170,Components_0170,Components,WH07,San Diego Distribution Center,110081.82,227395.8,2.07,176.7,Slow Moving
SKU0021,Laptops_0021,Laptops,WH15,Seattle Distribution Center,1955933.88,4024331.82,2.06,177.4,Slow Moving
SKU0006,Tablets_0006,Tablets,WH15,Seattle Distribution Center,3074021.02,6302164.82,2.05,178.0,Slow Moving
SKU0040,Components_0040,Components,WH10,Austin Distribution Center,94628.73,193043.58,2.04,178.9,Slow Moving
SKU0143,Wearables_0143,Wearables,WH10,Austin Distribution Center,239778.0,489188.7,2.04,178.9,Slow Moving
SKU0016,Wearables_0016,Wearables,WH04,Phoenix Distribution Center,326134.12,663621.01,2.03,179.4,Slow Moving
SKU0164,Wearables_0164,Wearables,WH12,Fort Worth Distribution Center,168155.29,342023.5,2.03,179.5,Slow Moving
SKU0162,Tablets_0162,Tablets,WH09,San Jose Distribution Center,1013002.68,2031864.63,2.01,182.0,Slow Moving
SKU0170,Components_0170,Components,WH08,Dallas Distribution Center,113245.89,227395.8,2.01,181.8,Slow Moving
SKU0021,Laptops_0021,Laptops,WH13,Columbus Distribution Center,2016228.3,4024331.82,2.0,182.9,Very Slow / Obsolete
SKU0051,Components_0051,Components,WH06,San Antonio Distribution Center,15456.96,30784.32,1.99,183.3,Very Slow / Obsolete
SKU0200,Components_0200,Components,WH15,Seattle Distribution Center,129253.36,255403.56,1.98,184.7,Very Slow / Obsolete
SKU0037,Peripherals_0037,Peripherals,WH11,Jacksonville Distribution Center,270466.83,533615.22,1.97,185.0,Very Slow / Obsolete
SKU0168,Tablets_0168,Tablets,WH11,Jacksonville Distribution Center,1528795.52,3007522.56,1.97,185.5,Very Slow / Obsolete
SKU0171,Wearables_0171,Wearables,WH09,San Jose Distribution Center,166571.1,328243.05,1.97,185.2,Very Slow / Obsolete
SKU0143,Wearables_0143,Wearables,WH12,Fort Worth Distribution Center,249687.9,489188.7,1.96,186.3,Very Slow / Obsolete
SKU0027,Peripherals_0027,Peripherals,WH07,San Diego Distribution Center,173647.76,336236.03,1.94,188.5,Very Slow / Obsolete
SKU0056,Peripherals_0056,Peripherals,WH11,Jacksonville Distribution Center,266318.72,515722.88,1.94,188.5,Very Slow / Obsolete
SKU0037,Peripherals_0037,Peripherals,WH12,Fort Worth Distribution Center,275955.66,533615.22,1.93,188.8,Very Slow / Obsolete
SKU0050,Peripherals_0050,Peripherals,WH11,Jacksonville Distribution Center,52745.0,101900.6,1.93,188.9,Very Slow / Obsolete
SKU0043,Tablets_0043,Tablets,WH03,Houston Distribution Center,1797880.5,3444201.0,1.92,190.5,Very Slow / Obsolete
SKU0106,Laptops_0106,Laptops,WH11,Jacksonville Distribution Center,2840926.37,5458878.04,1.92,190.0,Very Slow / Obsolete
SKU0102,Tablets_0102,Tablets,WH08,Dallas Distribution Center,1275704.57,2434206.6,1.91,191.3,Very Slow / Obsolete
SKU0027,Peripherals_0027,Peripherals,WH05,Philadelphia Distribution Center,178144.98,336236.03,1.89,193.4,Very Slow / Obsolete
SKU0105,Wearables_0105,Wearables,WH06,San Antonio Distribution Center,69541.71,131168.25,1.89,193.5,Very Slow / Obsolete
SKU0050,Peripherals_0050,Peripherals,WH03,Houston Distribution Center,54238.3,101900.6,1.88,194.3,Very Slow / Obsolete
SKU0051,Components_0051,Components,WH11,Jacksonville Distribution Center,16381.44,30784.32,1.88,194.2,Very Slow / Obsolete
SKU0087,Components_0087,Components,WH11,Jacksonville Distribution Center,223726.8,420584.45,1.88,194.2,Very Slow / Obsolete
SKU0107,Smartphones_0107,Smartphones,WH15,Seattle Distribution Center,2284181.1,4305260.1,1.88,193.7,Very Slow / Obsolete
SKU0200,Components_0200,Components,WH06,San Antonio Distribution Center,136100.55,255403.56,1.88,194.5,Very Slow / Obsolete
SKU0091,Wearables_0091,Wearables,WH14,Charlotte Distribution Center,37480.43,69912.27,1.87,195.7,Very Slow / Obsolete
