sku_id,product_name,category,eoq,reorder_point_optimized,safety_stock_optimized,reorder_point_current,safety_stock_current,rop_difference,safety_stock_difference,potential_savings
SKU0063,Components_0063,Components,628,2119,221,1059.0,900.0,1060.0,-679.0,-395.47764000000006
SKU0051,Components_0051,Components,475,588,68,587.0,792.0,1.0,-724.0,-408.4344000000001
SKU0055,Accessories_0055,Accessories,831,5926,583,1859.0,722.0,4067.0,-139.0,-459.1546900000003
SKU0182,Components_0182,Components,885,1646,194,1597.0,996.0,49.0,-802.0,-472.1652
SKU0014,Accessories_0014,Accessories,552,4172,430,521.0,247.0,3651.0,183.0,-492.03881999999976
SKU0200,Components_0200,Components,315,1129,131,1936.0,569.0,-807.0,-438.0,-564.6402
SKU0089,Tablets_0089,Tablets,147,4204,363,661.0,501.0,3543.0,-138.0,-574.2150000000038
SKU0091,Wearables_0091,Wearables,471,927,107,1083.0,766.0,-156.0,-659.0,-594.08433
SKU0184,Accessories_0184,Accessories,711,3624,449,1818.0,935.0,1806.0,-486.0,-597.2599499999997
SKU0147,Components_0147,Components,311,1786,184,971.0,908.0,815.0,-724.0,-621.3378600000001
SKU0182,Components_0182,Components,885,1646,194,761.0,957.0,885.0,-763.0,-725.60088
SKU0072,Components_0072,Components,732,3914,338,1788.0,974.0,2126.0,-636.0,-742.0159999999998
SKU0038,Accessories_0038,Accessories,571,9374,780,1931.0,280.0,7443.0,500.0,-793.4706000000006
SKU0054,Components_0054,Components,908,2705,266,1352.0,387.0,1353.0,-121.0,-829.3647000000001
SKU0103,Wearables_0103,Wearables,328,3397,312,940.0,213.0,2457.0,99.0,-831.2606399999995
SKU0171,Wearables_0171,Wearables,253,887,112,1127.0,259.0,-240.0,-147.0,-863.6685750000001
SKU0040,Components_0040,Components,379,1929,179,1642.0,326.0,287.0,-147.0,-887.7965999999999
SKU0063,Components_0063,Components,628,2119,221,1461.0,493.0,658.0,-272.0,-889.8246899999999
SKU0026,Wearables_0026,Wearables,317,2238,250,1347.0,309.0,891.0,-59.0,-903.8580249999995
SKU0037,Peripherals_0037,Peripherals,259,1038,128,842.0,587.0,196.0,-459.0,-920.5146450000002
SKU0054,Components_0054,Components,908,2705,266,1616.0,346.0,1089.0,-80.0,-953.60805
SKU0021,Laptops_0021,Laptops,115,2999,234,1425.0,265.0,1574.0,-31.0,-962.1450000000004
SKU0196,Components_0196,Components,435,1674,163,1535.0,465.0,139.0,-302.0,-966.23982
SKU0063,Components_0063,Components,628,2119,221,1562.0,553.0,557.0,-332.0,-999.67959
SKU0035,Components_0035,Components,721,3409,322,1267.0,518.0,2142.0,-196.0,-1004.4733949999998
SKU0018,Wearables_0018,Wearables,281,1791,176,1260.0,325.0,531.0,-149.0,-1013.4064199999998
SKU0166,Components_0166,Components,433,1788,186,1594.0,474.0,194.0,-288.0,-1043.9759
SKU0007,Accessories_0007,Accessories,788,5403,628,1744.0,287.0,3659.0,341.0,-1146.13983
SKU0042,Peripherals_0042,Peripherals,528,1524,163,962.0,788.0,562.0,-625.0,-1245.0375
SKU0130,Accessories_0130,Accessories,966,4587,557,974.0,722.0,3613.0,-165.0,-1245.2351999999996
SKU0018,Wearables_0018,Wearables,281,1791,176,1015.0,665.0,776.0,-489.0,-1276.77758
SKU0166,Components_0166,Components,433,1788,186,709.0,565.0,1079.0,-379.0,-1304.2468999999999
SKU0185,Components_0185,Components,393,3720,320,575.0,303.0,3145.0,17.0,-1380.1250000000005
SKU0152,Accessories_0152,Accessories,825,5048,499,515.0,286.0,4533.0,213.0,-1401.2824500000002
SKU0152,Accessories_0152,Accessories,825,5048,499,872.0,415.0,4176.0,84.0,-1443.92175
SKU0098,Components_0098,Components,675,2767,279,1197.0,842.0,1570.0,-563.0,-1509.724875
SKU0092,Accessories_0092,Accessories,477,6064,628,1392.0,903.0,4672.0,-275.0,-1513.2398400000002
SKU0196,Components_0196,Components,435,1674,163,1528.0,380.0,146.0,-217.0,-1537.47594
SKU0049,Accessories_0049,Accessories,618,8347,761,1048.0,734.0,7299.0,27.0,-1646.2172200000005
SKU0098,Components_0098,Components,675,2767,279,1383.0,946.0,1384.0,-667.0,-1653.3527550000001
SKU0152,Accessories_0152,Accessories,825,5048,499,627.0,260.0,4421.0,239.0,-1726.89165
SKU0094,Components_0094,Components,427,2534,260,1767.0,957.0,767.0,-697.0,-1816.4202600000003
SKU0075,Accessories_0075,Accessories,781,5950,529,1869.0,560.0,4081.0,-31.0,-1874.6795200000001
SKU0198,Wearables_0198,Wearables,331,1359,167,1674.0,913.0,-315.0,-746.0,-2029.92078
SKU0088,Components_0088,Components,519,3604,308,863.0,307.0,2741.0,1.0,-2199.437625
SKU0008,Accessories_0008,Accessories,584,5756,531,1507.0,420.0,4249.0,111.0,-2205.3779999999997
SKU0075,Accessories_0075,Accessories,781,5950,529,1621.0,501.0,4329.0,28.0,-2328.8664
SKU0088,Components_0088,Components,519,3604,308,811.0,408.0,2793.0,-100.0,-2391.3885450000002
SKU0139,Laptops_0139,Laptops,180,4944,408,558.0,456.0,4386.0,-48.0,-2426.4332399999985
SKU0016,Wearables_0016,Wearables,225,1061,135,1485.0,462.0,-424.0,-327.0,-2430.008815
SKU0153,Components_0153,Components,299,1684,154,775.0,303.0,909.0,-149.0,-2456.515
SKU0159,Accessories_0159,Accessories,568,9594,851,1540.0,890.0,8054.0,-39.0,-2533.4316
SKU0043,Tablets_0043,Tablets,65,1818,154,1430.0,277.0,388.0,-123.0,-2581.8877500000017
SKU0140,Laptops_0140,Laptops,158,3084,246,774.0,238.0,2310.0,8.0,-2621.048709999999
SKU0014,Accessories_0014,Accessories,552,4172,430,922.0,659.0,3250.0,-229.0,-2632.8393
SKU0056,Peripherals_0056,Peripherals,222,867,114,1679.0,429.0,-812.0,-315.0,-2716.87552
SKU0048,Smartphones_0048,Smartphones,128,7277,555,1941.0,426.0,5336.0,129.0,-2771.707079999993
SKU0127,Accessories_0127,Accessories,548,9543,898,702.0,212.0,8841.0,686.0,-2772.231480000002
SKU0155,Accessories_0155,Accessories,381,2835,337,1903.0,761.0,932.0,-424.0,-2784.5260499999995
SKU0198,Wearables_0198,Wearables,331,1359,167,559.0,504.0,800.0,-337.0,-2968.32698
SKU0118,Accessories_0118,Accessories,632,4265,448,1311.0,695.0,2954.0,-247.0,-3057.54705
SKU0014,Accessories_0014,Accessories,552,4172,430,1698.0,350.0,2474.0,80.0,-3254.36202
SKU0152,Accessories_0152,Accessories,825,5048,499,1696.0,390.0,3352.0,109.0,-3331.67985
SKU0008,Accessories_0008,Accessories,584,5756,531,1624.0,402.0,4132.0,129.0,-3331.696049999999
SKU0094,Components_0094,Components,427,2534,260,1818.0,779.0,716.0,-519.0,-3352.4535000000005
SKU0075,Accessories_0075,Accessories,781,5950,529,1618.0,416.0,4332.0,113.0,-3376.27696
SKU0049,Accessories_0049,Accessories,618,8347,761,1007.0,565.0,7340.0,196.0,-3533.60002
SKU0007,Accessories_0007,Accessories,788,5403,628,1053.0,567.0,4350.0,61.0,-3552.27444
SKU0159,Accessories_0159,Accessories,568,9594,851,830.0,548.0,8764.0,303.0,-3607.3863
SKU0001,Wearables_0001,Wearables,265,1397,175,1949.0,221.0,-552.0,-46.0,-3628.2613499999998
SKU0130,Accessories_0130,Accessories,966,4587,557,1841.0,431.0,2746.0,126.0,-3768.2303999999995
SKU0045,Accessories_0045,Accessories,670,6580,708,1917.0,663.0,4663.0,45.0,-3939.0924999999997
SKU0007,Accessories_0007,Accessories,788,5403,628,1710.0,546.0,3693.0,82.0,-4022.8749
SKU0008,Accessories_0008,Accessories,584,5756,531,566.0,390.0,5190.0,141.0,-4253.228999999999
SKU0045,Accessories_0045,Accessories,670,6580,708,1767.0,511.0,4813.0,197.0,-4544.29
SKU0009,Accessories_0009,Accessories,456,5780,630,743.0,874.0,5037.0,-244.0,-4575.369050000001
SKU0049,Accessories_0049,Accessories,618,8347,761,1316.0,545.0,7031.0,216.0,-4613.602400000001
SKU0014,Accessories_0014,Accessories,552,4172,430,876.0,708.0,3296.0,-278.0,-4739.11074
SKU0131,Accessories_0131,Accessories,650,5193,494,1364.0,223.0,3829.0,271.0,-4747.568
SKU0109,Accessories_0109,Accessories,381,3755,368,719.0,785.0,3036.0,-417.0,-4763.644104999999
SKU0130,Accessories_0130,Accessories,966,4587,557,1528.0,404.0,3059.0,153.0,-4799.731199999999
SKU0184,Accessories_0184,Accessories,711,3624,449,1457.0,636.0,2167.0,-187.0,-5037.904549999999
SKU0125,Accessories_0125,Accessories,634,5457,624,937.0,284.0,4520.0,340.0,-5131.1988
SKU0131,Accessories_0131,Accessories,650,5193,494,1297.0,663.0,3896.0,-169.0,-5167.088
SKU0014,Accessories_0014,Accessories,552,4172,430,753.0,738.0,3419.0,-308.0,-5205.252780000001
SKU0014,Accessories_0014,Accessories,552,4172,430,937.0,413.0,3235.0,17.0,-6008.05296
SKU0102,Tablets_0102,Tablets,53,767,82,1339.0,767.0,-572.0,-685.0,-6447.749625
SKU0167,Tablets_0167,Tablets,105,2980,252,1934.0,895.0,1046.0,-643.0,-6456.4113
SKU0082,Smartphones_0082,Smartphones,179,5183,433,1241.0,316.0,3942.0,117.0,-6806.5889849999985
SKU0068,Laptops_0068,Laptops,123,4457,397,512.0,393.0,3945.0,4.0,-7250.536124999999
SKU0049,Accessories_0049,Accessories,618,8347,761,1273.0,602.0,7074.0,159.0,-7423.705680000001
SKU0123,Laptops_0123,Laptops,168,5442,469,836.0,734.0,4606.0,-265.0,-7525.878920000003
SKU0155,Accessories_0155,Accessories,381,2835,337,1748.0,410.0,1087.0,-73.0,-7611.037869999999
SKU0137,Tablets_0137,Tablets,165,2138,212,1559.0,522.0,579.0,-310.0,-7881.75124
SKU0092,Accessories_0092,Accessories,477,6064,628,1411.0,925.0,4653.0,-297.0,-7900.411679999999
SKU0173,Accessories_0173,Accessories,491,7160,704,1275.0,891.0,5885.0,-187.0,-8243.211959999999
SKU0110,Laptops_0110,Laptops,326,6849,573,1470.0,582.0,5379.0,-9.0,-8547.502880000002
SKU0066,Smartphones_0066,Smartphones,157,4363,333,1909.0,579.0,2454.0,-246.0,-8740.407374999997
SKU0064,Accessories_0064,Accessories,700,8198,875,900.0,840.0,7298.0,35.0,-9057.884039999999
SKU0156,Tablets_0156,Tablets,116,4297,318,1911.0,633.0,2386.0,-315.0,-9314.67264
SKU0060,Laptops_0060,Laptops,146,3005,263,1819.0,963.0,1186.0,-700.0,-9330.35352
SKU0031,Smartphones_0031,Smartphones,177,4422,426,828.0,246.0,3594.0,180.0,-9771.339434999998
SKU0106,Laptops_0106,Laptops,94,2920,235,1919.0,568.0,1001.0,-333.0,-9913.798199999997
SKU0107,Smartphones_0107,Smartphones,97,2598,211,676.0,682.0,1922.0,-471.0,-10239.2721
SKU0165,Tablets_0165,Tablets,169,3168,269,650.0,677.0,2518.0,-408.0,-11012.675309999999
SKU0038,Accessories_0038,Accessories,571,9374,780,942.0,448.0,8432.0,332.0,-11552.1822
SKU0085,Laptops_0085,Laptops,131,5236,454,1452.0,870.0,3784.0,-416.0,-11556.01945
SKU0173,Accessories_0173,Accessories,491,7160,704,1989.0,232.0,5171.0,472.0,-11616.671639999997
SKU0064,Accessories_0064,Accessories,700,8198,875,1440.0,688.0,6758.0,187.0,-12097.788239999998
SKU0148,Tablets_0148,Tablets,105,4479,317,1490.0,757.0,2989.0,-440.0,-12937.475159999998
SKU0082,Smartphones_0082,Smartphones,179,5183,433,1752.0,592.0,3431.0,-159.0,-13022.651984999997
SKU0115,Tablets_0115,Tablets,132,3001,300,520.0,550.0,2481.0,-250.0,-13092.311959999999
SKU0167,Tablets_0167,Tablets,105,2980,252,1405.0,824.0,1575.0,-572.0,-13263.170499999997
SKU0011,Smartphones_0011,Smartphones,127,2883,224,1476.0,548.0,1407.0,-324.0,-13500.639900000002
SKU0115,Tablets_0115,Tablets,132,3001,300,1621.0,517.0,1380.0,-217.0,-13922.106379999997
SKU0097,Laptops_0097,Laptops,138,6216,498,1746.0,342.0,4470.0,156.0,-14035.059090000002
SKU0139,Laptops_0139,Laptops,180,4944,408,788.0,972.0,4156.0,-564.0,-15800.030399999998
SKU0017,Laptops_0017,Laptops,266,8144,607,1065.0,893.0,7079.0,-286.0,-16114.838219999998
SKU0181,Laptops_0181,Laptops,77,3064,240,1558.0,229.0,1506.0,11.0,-16301.449125
SKU0128,Laptops_0128,Laptops,122,4305,411,703.0,457.0,3602.0,-46.0,-16457.952000000005
SKU0009,Accessories_0009,Accessories,456,5780,630,528.0,252.0,5252.0,378.0,-17162.9051
SKU0160,Smartphones_0160,Smartphones,102,2592,245,771.0,970.0,1821.0,-725.0,-22283.555249999998
SKU0188,Smartphones_0188,Smartphones,91,3619,317,1374.0,351.0,2245.0,-34.0,-23344.199999999997
SKU0156,Tablets_0156,Tablets,116,4297,318,1435.0,734.0,2862.0,-416.0,-25662.8736
SKU0115,Tablets_0115,Tablets,132,3001,300,1562.0,786.0,1439.0,-486.0,-25908.025779999996
SKU0177,Laptops_0177,Laptops,110,4455,424,621.0,713.0,3834.0,-289.0,-26808.166680000002
SKU0095,Tablets_0095,Tablets,103,3674,279,890.0,341.0,2784.0,-62.0,-27228.755839999994
SKU0097,Laptops_0097,Laptops,138,6216,498,577.0,716.0,5639.0,-218.0,-30709.189120000003
SKU0160,Smartphones_0160,Smartphones,102,2592,245,1527.0,676.0,1065.0,-431.0,-32160.59055
SKU0104,Laptops_0104,Laptops,177,8121,588,778.0,906.0,7343.0,-318.0,-32727.085120000007
SKU0023,Smartphones_0023,Smartphones,154,8280,602,1371.0,695.0,6909.0,-93.0,-36834.53202
SKU0161,Tablets_0161,Tablets,113,4298,337,718.0,817.0,3580.0,-480.0,-39688.743650000004
SKU0183,Tablets_0183,Tablets,100,5055,388,1737.0,799.0,3318.0,-411.0,-42982.962660000005
SKU0128,Laptops_0128,Laptops,122,4305,411,1573.0,346.0,2732.0,65.0,-43936.85400000001
SKU0097,Laptops_0097,Laptops,138,6216,498,826.0,518.0,5390.0,-20.0,-48702.854620000006
SKU0183,Tablets_0183,Tablets,100,5055,388,1416.0,712.0,3639.0,-324.0,-50060.4786
SKU0195,Laptops_0195,Laptops,101,5583,450,588.0,375.0,4995.0,75.0,-55736.645445
SKU0188,Smartphones_0188,Smartphones,91,3619,317,911.0,681.0,2708.0,-364.0,-56450.52
SKU0013,Laptops_0013,Laptops,113,5162,399,646.0,300.0,4516.0,99.0,-60985.656225000006
SKU0048,Smartphones_0048,Smartphones,128,7277,555,1267.0,676.0,6010.0,-121.0,-68709.15972
SKU0183,Tablets_0183,Tablets,100,5055,388,1971.0,934.0,3084.0,-546.0,-73537.11684
SKU0002,Laptops_0002,Laptops,154,6910,530,,,,,
SKU0003,Accessories_0003,Accessories,436,5846,631,,,,,
SKU0010,Accessories_0010,Accessories,825,2992,336,,,,,
SKU0012,Smartphones_0012,Smartphones,110,2953,256,,,,,
SKU0020,Peripherals_0020,Peripherals,190,692,75,,,,,
SKU0022,Peripherals_0022,Peripherals,556,3540,324,,,,,
SKU0030,Smartphones_0030,Smartphones,216,7043,547,,,,,
SKU0032,Laptops_0032,Laptops,145,2987,254,,,,,
SKU0033,Smartphones_0033,Smartphones,99,2560,236,,,,,
SKU0034,Peripherals_0034,Peripherals,330,2466,269,,,,,
SKU0041,Wearables_0041,Wearables,487,2421,269,,,,,
SKU0052,Tablets_0052,Tablets,124,2570,237,,,,,
SKU0053,Wearables_0053,Wearables,260,1591,167,,,,,
SKU0061,Wearables_0061,Wearables,552,1825,185,,,,,
SKU0062,Wearables_0062,Wearables,403,1819,160,,,,,
SKU0067,Smartphones_0067,Smartphones,169,6950,525,,,,,
SKU0069,Components_0069,Components,327,1666,178,,,,,
SKU0071,Wearables_0071,Wearables,339,1536,195,,,,,
SKU0073,Smartphones_0073,Smartphones,169,8493,602,,,,,
SKU0074,Laptops_0074,Laptops,198,4035,409,,,,,
SKU0078,Accessories_0078,Accessories,627,5643,588,,,,,
SKU0084,Laptops_0084,Laptops,252,7158,604,,,,,
SKU0086,Smartphones_0086,Smartphones,200,8411,650,,,,,
SKU0100,Smartphones_0100,Smartphones,81,2867,230,,,,,
SKU0101,Smartphones_0101,Smartphones,226,5863,435,,,,,
SKU0111,Accessories_0111,Accessories,1215,4620,450,,,,,
SKU0113,Laptops_0113,Laptops,193,3598,346,,,,,
SKU0116,Components_0116,Components,607,623,72,,,,,
SKU0117,Smartphones_0117,Smartphones,133,6501,483,,,,,
SKU0120,Peripherals_0120,Peripherals,355,1915,202,,,,,
SKU0121,Laptops_0121,Laptops,96,2362,214,,,,,
SKU0124,Laptops_0124,Laptops,122,5989,463,,,,,
SKU0129,Accessories_0129,Accessories,482,6482,679,,,,,
SKU0133,Peripherals_0133,Peripherals,370,2243,242,,,,,
SKU0135,Tablets_0135,Tablets,148,4703,358,,,,,
SKU0138,Peripherals_0138,Peripherals,739,4051,346,,,,,
SKU0142,Tablets_0142,Tablets,146,5574,393,,,,,
SKU0144,Peripherals_0144,Peripherals,431,2926,292,,,,,
SKU0145,Peripherals_0145,Peripherals,304,1570,175,,,,,
SKU0150,Tablets_0150,Tablets,121,4256,362,,,,,
SKU0151,Peripherals_0151,Peripherals,274,1679,178,,,,,
SKU0169,Components_0169,Components,609,3161,314,,,,,
SKU0174,Smartphones_0174,Smartphones,161,3578,289,,,,,
SKU0175,Smartphones_0175,Smartphones,121,4515,402,,,,,
SKU0179,Smartphones_0179,Smartphones,102,2437,234,,,,,
SKU0180,Laptops_0180,Laptops,146,7596,539,,,,,
SKU0186,Tablets_0186,Tablets,86,2351,192,,,,,
SKU0191,Peripherals_0191,Peripherals,462,3086,285,,,,,
SKU0193,Accessories_0193,Accessories,709,5018,544,,,,,
SKU0199,Peripherals_0199,Peripherals,625,2858,254,,,,,
